sanrio			1.362625655	1.240610831				1.301618243
vans		1.046874813	1.052938006	1.127828028			1.460759237	1.1721000209999999
the movielife								0.0
pandas								0.0
yarn								0.0
say anything			1.052938006					1.052938006
karate				1.015045225				1.015045225
italian				1.015045225				1.015045225
artists				1.015045225		1.024399925		1.0197225749999999
ebm		1.417919051	1.114875536		1.1216801379999999			1.2181582416666665
leonard cohen								0.0
sand				1.4661764369999999			1.252079346	1.3591278915
volunteering			1.176813066	1.9173076480000002		1.067083255	1.013588042	1.2936980027500002
catcher in the rye						1.237816576		1.237816576
nursing						1.1097665859999999		1.1097665859999999
good music							1.1328336940000001	1.1328336940000001
aol								0.0
taoism								0.0
velvet goldmine		1.338409571		1.240610831	1.163223847	1.216474911	1.2818907590000002	1.2481219838
licking					1.675596256			1.675596256
boxcar racer				1.015045225	1.1216801379999999		1.2818907590000002	1.1395387073333334
dirty dancing								0.0
jack black								0.0
postal service		1.0866295529999999						1.0866295529999999
the kinks								0.0
built to spill								0.0
witches		1.2721516720000001	1.548438245		1.966402217	1.259158242	1.580004889	1.525231053
sims				1.240610831				1.240610831
judaism								0.0
cynicism		1.099881133		1.127828028	1.135528041	1.3658665669999999	1.0732108679999999	1.1604629274
bikini kill		1.378164311	1.548438245		1.64790045	1.152449916	1.1626451070000001	1.3779196058
blink-182			1.052938006	1.127828028	1.315550779		1.550193476	1.26162757225
tatoos		1.0866295529999999		1.127828028	1.592508838		1.7588733669999999	1.3914599465
color				1.015045225				1.015045225
alchemy								0.0
cereal				1.015045225				1.015045225
tegan and sara		1.245648512	1.548438245	1.57895924	1.6617483530000001	2.454291488	1.907930432	1.7328360450000002
herbs		1.298654832	1.300688125	1.4661764369999999		1.195133246		1.31516316
loud music		1.139635873		1.3533936340000001	2.174120762	1.237816576	1.49057065	1.4791074990000002
zao								0.0
burlesque		1.0866295529999999		1.240610831	1.287854973	1.4939165580000002	1.013588042	1.2245199914
count the stars								0.0
gothic lolita				1.127828028		1.4725748930000002		1.3002014605
funk								0.0
siouxsie and the banshees		1.0866295529999999	1.238750596			1.216474911		1.1806183533333332
throwdown								0.0
moby								0.0
queer		1.179390612		1.8045248459999998		1.6219665490000001	1.3713249980000002	1.49430175125
eric clapton								0.0
breathing				1.127828028				1.127828028
oral sex		1.245648512		1.015045225	1.869466897	1.259158242	1.2818907590000002	1.334241927
mogwai								0.0
cat power								0.0
monsters								0.0
crayons			1.424563185	2.36843886	2.104881247	2.112824846	2.176233149	2.0373882574
lingerie		1.285403252			1.093984332	1.237816576	1.043399455	1.16515090375
racing								0.0
creating								0.0
inside jokes		1.285403252	1.300688125	1.3533936340000001			1.1030222809999999	1.260626823
demons		1.2721516720000001		1.3533936340000001	1.8279231880000002	1.600624883	1.6098163019999998	1.5327819358
ancient egypt						1.024399925		1.024399925
bowling for soup		1.298654832	1.052938006	1.240610831	1.64790045	1.3658665669999999	2.593592931	1.533260602833333
edward norton		1.166139032	1.238750596	1.240610831				1.2151668196666667
showers		1.53718327	1.796188364	1.57895924	1.924858509	1.814041535	1.6098163019999998	1.7101745366666667
tears		1.53718327	4.087876967	7.443664989	8.281045959	6.274449545	10.374371724	6.333098742333334
hope		1.48417695	1.858125894	6.428619764	2.284903985	3.3292997580000003	3.9351065160000003	3.220038811166667
edgar allan poe		1.417919051		2.030090451	3.0049949380000003	2.262216502	2.474347279	2.2379136442
danny elfman		1.046874813			1.204767556	1.131108251		1.1275835399999998
pie				1.3533936340000001				1.3533936340000001
brad pitt		1.020371653		1.240610831				1.130491242
ferrets		1.020371653		1.127828028	1.03859272			1.0622641336666667
spongebob squarepants		1.3914158909999998		1.015045225	1.537117226	1.3658665669999999	1.341513585	1.3301916987999998
mean girls		1.033623233					1.580004889	1.3068140609999999
iggy pop								0.0
hot guys							1.311702172	1.311702172
milk								0.0
velvet underground		1.152887453						1.152887453
music videos								0.0
stanley kubrick		1.060126393						1.060126393
chains		1.4311706309999999	1.796188364	1.57895924	4.057435562	2.390266493	3.0407641260000005	2.382464069333334
glamour		1.1263842929999999	1.610375774		1.024744817			1.2538349613333333
legends								0.0
socialism		1.364912731			1.0108969140000001	1.152449916		1.1760865203333335
coke					1.9525543140000001	1.4725748930000002	1.669439128	1.698189445
blue eyes		1.258900092			1.27400707	1.067083255	1.430947824	1.2577345602499999
independent films		1.152887453						1.152887453
polaroids								0.0
folk								0.0
the little mermaid				1.691742043		1.237816576	1.1328336940000001	1.3541307710000001
black and white				1.015045225	1.426334003	1.0884249209999999	1.013588042	1.13584804775
skulls					1.9525543140000001	1.6433082140000002	1.550193476	1.7153520013333334
new zealand								0.0
bettie page		1.48417695	1.300688125	1.4661764369999999	2.21566447	2.006116521	1.580004889	1.6754712319999998
waterfalls				1.3533936340000001	1.190919653	1.301841572	1.0732108679999999	1.2298414317500002
ben folds five		1.205893772						1.205893772
musical theatre								0.0
mysteries		1.020371653						1.020371653
marriage				1.015045225				1.015045225
rome								0.0
tequila				1.015045225				1.015045225
documentaries				1.015045225		1.024399925		1.0197225749999999
jack kerouac								0.0
bach								0.0
fringe								0.0
evil dead								0.0
roleplay								0.0
dancing in the rain		1.152887453		1.691742043	1.8833148000000002	1.3872082319999999	2.235855975	1.6702017006000003
rabbits				1.57895924		1.195133246		1.387046243
marijuana		1.709453809	2.229751073	2.594004466	3.3373446089999996	3.0731997769999997	2.802272822	2.624337759333333
er			1.300688125	2.36843886	1.052440623	1.429891562	1.1328336940000001	1.4568585728
the bible				2.030090451				2.030090451
humour				2.030090451				2.030090451
soundgarden								0.0
underworld				1.127828028	1.135528041	1.429891562	1.7588733669999999	1.3630302495
mysticism				1.127828028				1.127828028
guinness								0.0
bikes								0.0
cemeteries		1.020371653	1.238750596	2.706787269	2.68649317	2.112824846	1.818496193	1.9306206211666668
journaling			1.362625655	2.255656057		2.1555081769999997	1.1328336940000001	1.72665589575
hands		1.192642192	1.176813066	2.030090451	2.3541435	1.8353831999999999	1.430947824	1.6700033721666667
knowledge		1.113132713	1.238750596	1.9173076480000002	1.5648130319999998	1.237816576	1.19245652	1.3773795141666667
modeling		1.62994433			1.703292061	1.771358204	2.2656673880000002	1.8425654957500002
1984				1.4661764369999999	1.052440623			1.25930853
80s		1.1263842929999999		1.3533936340000001		1.00305826		1.1609453956666667
rollercoasters						1.024399925		1.024399925
chicken								0.0
powerpuff girls			1.176813066	1.127828028	1.260159167			1.1882667536666667
dead poetic			1.052938006		1.093984332		1.6992505409999998	1.2820576263333334
velvet		1.179390612			1.8279231880000002	1.131108251		1.379474017
silliness				1.015045225				1.015045225
high heels		1.113132713			1.246311264	1.4512332280000002		1.2702257350000001
miles davis								0.0
björk		1.046874813						1.046874813
mohawks		1.404667471	1.610375774	1.691742043	2.769580588	2.432949823	2.623404344	2.0887866738333334
silverchair		1.881724348	2.415563662	3.7218324939999996	4.362089426	3.4573497489999996	3.160009778	3.1664282428333332
acceptance		1.205893772	1.548438245	3.0451356769999998	1.7309878669999998	1.707333209	2.7426499960000004	1.9967397943333334
care bears		1.417919051	1.610375774	2.36843886	2.520318335	2.112824846	2.027176084	2.0095088249999997
being in love		1.285403252	1.362625655	1.240610831	1.523269323	1.814041535	1.6098163019999998	1.4726278163333335
opeth				1.127828028	1.6617483530000001	1.173791581	1.222267933	1.2964089737499997
graffiti		1.033623233				1.131108251		1.082365742
interior design								0.0
rush								0.0
etymology								0.0
booze								0.0
journey								0.0
records		1.060126393						1.060126393
individuality		1.3914158909999998	1.300688125	1.8045248459999998	2.312599791	2.091483181	2.832084235	1.9554660114999998
screaming		1.9612338280000001	2.477501192	2.9323528739999998	4.445176844	3.606741405	5.097751623	3.420126294333334
blackadder								0.0
tiger army		1.020371653					1.1030222809999999	1.061696967
blankets			1.300688125	1.4661764369999999	1.024744817	1.152449916	1.341513585	1.257114576
bubble baths		1.62994433	1.238750596	1.3533936340000001	1.6617483530000001	1.3445249019999999	1.5203820630000002	1.4581239796666665
performing								0.0
minor threat					1.301702876			1.301702876
viggo mortensen								0.0
facebook				2.255656057		1.6646498790000002	1.252079346	1.7241284273333335
hatebreed		1.2323969320000001			1.869466897	1.067083255	2.027176084	1.549030792
rum						1.259158242		1.259158242
vanilla		1.219145352	1.300688125	1.3533936340000001	1.246311264	1.323183237	1.311702172	1.292403964
deviantart			1.176813066	1.3533936340000001		1.4939165580000002		1.3413744193333335
elvis								0.0
everything								0.0
new orleans		1.113132713		1.127828028	1.107832235			1.1162643253333333
social distortion		1.152887453		1.127828028	1.717139964	1.4512332280000002	2.027176084	1.4952529514000001
ramen								0.0
squee		1.205893772		1.015045225	1.9387064109999999		1.2818907590000002	1.3603840417500002
decorating		1.020371653						1.020371653
target								0.0
jthm		1.48417695	1.300688125	1.8045248459999998	2.561862044	1.557941553	1.9675532580000001	1.779457796
neopets		1.179390612		1.691742043	1.260159167	1.429891562	1.341513585	1.3805393938000001
affection		1.007120073		1.691742043	1.163223847	1.237816576	1.252079346	1.2703963770000002
mix tapes		1.007120073						1.007120073
nudity		1.444422211	1.176813066	1.240610831	1.786379479	1.04574159		1.3387934354
simon and garfunkel								0.0
gymnastics			1.238750596	1.015045225	1.17707175	1.4512332280000002	1.669439128	1.3103079854000002
rock and roll								0.0
ayumi hamasaki								0.0
role playing games								0.0
mars volta								0.0
american history x			1.362625655	1.8045248459999998	1.703292061	1.515258223	1.6098163019999998	1.5991034173999998
death metal		1.192642192	1.548438245	1.57895924	2.395687209	1.4725748930000002	2.116610323	1.7174853503333336
holidays		1.2323969320000001		2.142873254		1.131108251	1.013588042	1.37999161975
satire		1.073377973				1.024399925		1.048888949
card games								0.0
daniel radcliffe								0.0
the misfits		1.4709253709999999			2.091033344	1.4512332280000002	1.580004889	1.648299208
james marsters								0.0
foreign languages								0.0
sunny day real estate					1.204767556		1.19245652	1.1986120379999998
backstreet boys								0.0
sculpture		1.073377973						1.073377973
led zepplin		1.152887453	1.052938006		1.135528041		1.1030222809999999	1.11109394525
penny arcade								0.0
mewithoutyou								0.0
fruit		1.378164311	1.176813066	1.57895924	1.149375944	1.280499907	1.580004889	1.3573028928333333
hate		1.855221188	3.4685016689999997	6.428619764	8.61339563	6.658599517000001	9.420406508	6.0741240460000006
sunrises		1.060126393		2.030090451	1.315550779	1.1097665859999999	1.5203820630000002	1.4071832544
tsunami bomb		1.2721516720000001	1.858125894	1.3533936340000001	1.4124861000000002	1.024399925	1.669439128	1.4316660588333334
new wave		1.2323969320000001						1.2323969320000001
c.s. lewis								0.0
style								0.0
kiss					1.204767556		1.1626451070000001	1.1837063315
natalie portman								0.0
teenage mutant ninja turtles		1.179390612			1.024744817			1.1020677145
macs								0.0
bush				1.8045248459999998	1.426334003	1.04574159	1.430947824	1.42688706575
handcuffs		1.841969608	1.982000953	3.0451356769999998	4.722134903	2.9878331160000005	3.9052951030000003	3.080728226666667
living		1.245648512	1.548438245	2.255656057	1.398638197	1.728674874	1.6098163019999998	1.6311453645
equality		1.166139032	1.610375774	2.142873254	1.6617483530000001	1.707333209	1.9675532580000001	1.7093371466666667
peircings		1.245648512	1.300688125	2.142873254	2.8111242969999997	1.856724865	2.712838583	2.011649606
audioslave		1.0866295529999999		1.3533936340000001	1.703292061	1.323183237	1.8483076059999999	1.4629612182
world domination								0.0
retro		1.0866295529999999	1.300688125	1.127828028		1.04574159		1.1402218239999997
myths				1.015045225			1.19245652	1.1037508725
renaissance								0.0
the flaming lips		1.007120073						1.007120073
film noir								0.0
scary movies		1.55043485	1.300688125	1.57895924	1.772531576	1.8353831999999999	2.504158692	1.7570259471666667
lacuna coil		1.8684727680000002	2.601376251	2.36843886	3.5727589589999997	2.79575813	3.9052951030000003	2.8520166785
grease								0.0
zines		1.060126393			1.592508838	1.3445249019999999	1.1030222809999999	1.2750456035
smoothies		1.205893772		1.240610831			1.043399455	1.163301352666667
viva la bam		1.073377973	1.300688125	1.240610831	1.246311264	1.280499907	2.504158692	1.440941132
billy idol		1.4311706309999999	1.114875536		1.717139964		1.401136411	1.4160806355000002
heath ledger								0.0
lolita		1.113132713	1.424563185	1.015045225	1.578660935	2.006116521		1.4275037158
pirates of the carribean			1.362625655				1.341513585	1.35206962
mermaids						1.152449916	1.1030222809999999	1.1277360984999998
beads		1.205893772		1.8045248459999998	1.4817256140000001	1.579283218	1.5203820630000002	1.5183619026000001
faith		1.4311706309999999	1.734250834	3.4962668889999997	1.5648130319999998	1.685991544	2.176233149	2.0147876798333333
peanut butter		1.2721516720000001		2.255656057	1.080136429		1.0732108679999999	1.4202887565000002
ron weasley								0.0
whiskey		1.139635873		1.240610831	1.246311264	1.280499907		1.2267644687500001
sleater-kinney								0.0
bon jovi				1.240610831				1.240610831
old movies		1.219145352		1.240610831				1.2298780914999998
dark chocolate								0.0
almost famous		1.099881133	1.114875536				1.1030222809999999	1.1059263166666666
ancient history				1.015045225				1.015045225
halo								0.0
at the drive in		1.139635873			1.066288526		1.1030222809999999	1.1029822266666665
nick cave		1.404667471						1.404667471
bauhaus		1.52393169	1.114875536	1.57895924	1.8833148000000002	1.4939165580000002	1.252079346	1.4745128616666667
gigs		1.378164311	1.176813066	3.15791848	1.287854973	2.134166511	1.430947824	1.7609775275000004
jay and silent bob		1.060126393		1.015045225	1.4401819059999998			1.1717845079999998
wwe								0.0
trainspotting		1.404667471	1.610375774		1.6617483530000001	1.600624883	1.0732108679999999	1.4701254698
silent hill			1.300688125	1.240610831		1.429891562	1.043399455	1.25364749325
massage								0.0
mathematics				1.015045225				1.015045225
mythbusters								0.0
operation ivy		1.4311706309999999			1.537117226		1.401136411	1.4564747559999998
india								0.0
unix								0.0
pushing daisies								0.0
blood brothers								0.0
dune								0.0
abercrombie								0.0
coloring		1.2721516720000001		2.36843886	1.855618994	1.685991544	2.176233149	1.8716868438000003
hippies		1.987736987	1.734250834	1.9173076480000002	1.689444159	1.96343319	2.5637815180000003	1.9759923893333335
diamonds		1.020371653						1.020371653
wii								0.0
elliot smith							1.013588042	1.013588042
beethoven		1.205893772						1.205893772
myself				1.127828028	1.135528041			1.1316780345
snl		1.060126393					1.013588042	1.0368572175000002
against me!			1.176813066					1.176813066
rasputina		1.57693801	1.610375774	1.8045248459999998	3.39273622	2.646366474	2.593592931	2.2707557091666666
rocky horror		1.2323969320000001		1.9173076480000002	1.315550779		1.341513585	1.451692236
will and grace		1.020371653			1.024744817	1.173791581	1.1328336940000001	1.08793543625
good omens								0.0
lifehouse		1.166139032	1.176813066	1.3533936340000001		1.152449916		1.212198912
trains								0.0
gum		1.55043485		1.240610831	1.703292061	1.323183237	2.3252902140000002	1.6285622386
allister		1.073377973			1.107832235			1.090605104
the hives		1.3119064120000001	1.114875536	1.015045225				1.1472757243333334
plushies								0.0
the velvet underground		1.3914158909999998						1.3914158909999998
the vines		1.298654832	1.176813066	1.57895924	1.523269323		1.78868478	1.4732762482
relaxing				1.4661764369999999				1.4661764369999999
pro-choice		1.8287180280000002	3.3446266089999996	2.9323528739999998	2.769580588	3.371983088	3.130198365	2.8962432586666664
david sedaris								0.0
guster		1.0866295529999999		1.3533936340000001				1.2200115935
tetris								0.0
usher		1.060126393						1.060126393
russia				1.127828028				1.127828028
edward gorey		1.152887453			1.27400707	1.131108251		1.1860009246666665
the goonies				1.127828028				1.127828028
logic				1.015045225				1.015045225
slytherin			1.610375774					1.610375774
hermione granger				1.015045225				1.015045225
harry/draco								0.0
justin timberlake		1.073377973						1.073377973
industrial music		1.417919051			1.315550779		1.043399455	1.2589564283333334
daft punk		1.020371653						1.020371653
local bands		1.404667471	1.052938006	1.8045248459999998	1.9525543140000001	1.0884249209999999	2.116610323	1.5699533135000001
sugar		1.338409571	1.486500715	1.691742043	1.786379479	1.4512332280000002	1.997364671	1.6252716178333333
wind		1.0866295529999999	1.734250834	1.4661764369999999	1.578660935	1.195133246	1.401136411	1.410331236
seether		1.073377973	2.353626132	2.255656057	2.755732685	2.496974818	4.382277711	2.552940896
forensics		1.179390612		2.255656057	1.578660935	1.4512332280000002	1.49057065	1.5911022964000001
layouts		1.099881133	1.114875536	1.9173076480000002	1.135528041	1.131108251	1.9675532580000001	1.3943756445
community								0.0
cherries		1.258900092	1.300688125	1.127828028	1.4678777109999999	1.067083255	1.580004889	1.3003970166666665
neutral milk hotel		1.338409571						1.338409571
zen		1.060126393		1.015045225		1.131108251		1.0687599563333332
frou frou							1.1328336940000001	1.1328336940000001
phantom planet		1.0866295529999999						1.0866295529999999
wes anderson		1.007120073						1.007120073
johnny the homicidal maniac		1.3516611509999998	1.424563185	1.691742043	2.963451229	2.1768498419999998	2.3252902140000002	1.9889262773333334
greek mythology		1.2323969320000001		1.57895924				1.405678086
duct tape		1.338409571	1.858125894	2.8195700710000002	2.700341073	1.96343319	2.2656673880000002	2.1575911978333333
hellogoodbye		1.245648512	1.610375774				1.937741845	1.5979220436666666
third eye blind		1.2721516720000001	1.362625655		1.5509651290000002	1.237816576	1.401136411	1.3649390886
ice skating				1.4661764369999999		1.00305826	1.043399455	1.1708780506666667
digital photography		1.49742853		1.3533936340000001	1.315550779		1.1030222809999999	1.317348806
conversation		1.205893772	1.052938006	1.3533936340000001				1.2040751373333334
3 doors down			1.548438245	1.240610831	1.620204644	1.3445249019999999	1.9675532580000001	1.544266376
egypt		1.338409571		1.127828028	1.03859272		1.0732108679999999	1.14451029675
kayaking								0.0
country				1.015045225		1.515258223	1.49057065	1.340291366
rockabilly		1.179390612	1.114875536					1.147133074
legolas								0.0
new order		1.338409571						1.338409571
the o.c.			1.238750596				1.1626451070000001	1.2006978515000002
law and order		1.060126393	1.486500715	1.691742043	1.190919653	1.237816576		1.333421076
the darkness		1.152887453	1.734250834	1.691742043	1.27400707		1.7588733669999999	1.5223521534
midtown				1.691742043	1.17707175		1.013588042	1.2941339450000002
kurt cobain		2.133504367	3.09687649	3.270701283	5.289898924	4.3110163539999995	5.276620101000001	3.896436253166667
sparkles		1.325157991	1.548438245	1.57895924	2.423383014	1.536599888	2.2060445619999998	1.7697638233333333
cows		1.033623233		1.4661764369999999	1.370942391		1.1030222809999999	1.2434410854999998
diet coke		1.49742853	2.291688602	2.36843886	1.924858509	2.432949823	2.0569874969999997	2.095391970166667
weed		2.186510686	2.97300143	2.255656057	5.054484574	4.50309134	4.322654885	3.549233162
elton john		1.020371653						1.020371653
spirited away								0.0
comedy central		1.1263842929999999	1.114875536	1.240610831	1.135528041		1.19245652	1.1619710442
evolution								0.0
j.r.r. tolkien								0.0
hugh laurie			1.052938006					1.052938006
my family				1.127828028				1.127828028
barenaked ladies								0.0
that 70's show		1.2721516720000001						1.2721516720000001
real world		1.060126393						1.060126393
ludacris								0.0
30 seconds to mars						1.984774856	1.5203820630000002	1.7525784595
black flag		1.007120073						1.007120073
kanye west								0.0
bass guitar		1.338409571	1.176813066	1.691742043	1.64790045	1.3872082319999999	1.639627715	1.4802835128333334
frogs		1.020371653		1.691742043	1.287854973	1.00305826	1.5203820630000002	1.3046817984000003
dominic monaghan								0.0
poe		1.49742853	1.238750596	1.4661764369999999	2.631101559	1.4939165580000002	1.1626451070000001	1.5816697978333334
dane cook		1.3516611509999998		1.240610831	1.537117226	1.1097665859999999	1.8483076059999999	1.4174926799999998
debate		1.007120073		1.127828028		1.04574159		1.060229897
the x-files								0.0
las vegas								0.0
x								0.0
wilco								0.0
sleeping in		1.152887453	1.424563185	1.57895924	1.093984332	1.216474911	1.401136411	1.3113342553333334
vegetarian		1.245648512	1.734250834	3.270701283	2.187968664	2.625024809	1.997364671	2.1768264621666664
msn		1.152887453	2.0439384830000003	3.0451356769999998	2.187968664	2.283558167	2.68302717	2.232752602333333
wings		1.4311706309999999	1.548438245	2.481221663	2.548014141	2.326241498	2.1464217359999997	2.080251319
fucking		1.325157991	1.486500715	2.030090451	2.672645267	2.048799851	1.937741845	1.9168226866666667
billy talent		1.179390612	1.424563185	2.030090451	1.8279231880000002	1.4939165580000002	2.235855975	1.6986233281666667
dead can dance		1.152887453						1.152887453
bam margera		1.152887453	1.858125894	1.57895924	2.077185441	1.579283218	2.8917070610000004	1.8563580511666666
photographs		1.325157991	1.362625655	1.57895924	1.64790045	1.3445249019999999	1.818496193	1.5129440718333331
jokes		1.192642192		1.3533936340000001				1.2730179130000001
playstation 2								0.0
exploring				1.240610831				1.240610831
ducks		1.2721516720000001	1.052938006		1.260159167	1.1097665859999999	1.460759237	1.2311549336000003
popcorn				1.127828028				1.127828028
pantera		1.62994433	1.424563185	1.015045225	2.58955785	1.515258223	2.027176084	1.7002574828333332
metric								0.0
crocheting		1.113132713						1.113132713
massive attack		1.258900092			1.204767556			1.231833824
hopesfall		1.3516611509999998						1.3516611509999998
hayao miyazaki								0.0
dolls		1.152887453	1.238750596	1.57895924	1.190919653	1.280499907	1.5203820630000002	1.3270664853333336
moonlight		1.325157991	1.362625655	1.4661764369999999	1.855618994	1.4725748930000002	1.19245652	1.4457684149999999
skins				1.4661764369999999		1.8353831999999999		1.6507798184999998
screamo		1.378164311	1.920063424	1.9173076480000002	2.021793829	2.432949823	3.249444017	2.1532871753333334
office space		1.245648512						1.245648512
btvs								0.0
morrissey		1.56368643	1.238750596	1.240610831	1.149375944	1.600624883	1.1328336940000001	1.3209803963333333
karma		1.2721516720000001		1.015045225		1.067083255		1.118093384
indiana jones								0.0
disneyland		1.007120073						1.007120073
macintosh								0.0
twin peaks		1.099881133						1.099881133
bats		1.457673791		1.691742043	2.021793829	1.4725748930000002	1.7588733669999999	1.6805315846
pens		1.192642192	1.238750596	2.594004466	1.5648130319999998	1.6433082140000002	1.6992505409999998	1.6554615068333332
inspiration				2.030090451	1.135528041	1.600624883	1.5203820630000002	1.5716563595000002
parenting				1.4661764369999999				1.4661764369999999
killswitch engage		1.417919051	1.610375774	1.240610831	1.6617483530000001	1.3872082319999999	2.295478801	1.6022235069999997
hobbits		1.1263842929999999						1.1263842929999999
dressing up		1.073377973	1.362625655	1.127828028	1.246311264	1.0884249209999999	1.341513585	1.2066802376666665
emery				1.127828028	1.107832235	1.0884249209999999	1.222267933	1.1365882792499997
drumming		1.020371653						1.020371653
andy warhol		1.49742853			1.218615458		1.0732108679999999	1.263084952
hot topic		1.7624601290000002	3.282689079	3.9473981	5.677640206	3.2439330980000003	5.515111405	3.904872002833333
solitude		1.298654832	1.114875536	2.9323528739999998	2.146424956	2.368924828	1.729061954	1.9317158300000001
black and white photography		1.3516611509999998	1.424563185	2.594004466	2.68649317	1.771358204	1.78868478	1.9361274926666667
papa roach		1.152887453	1.858125894	2.481221663	3.032690744	2.625024809	4.024540755	2.5290818863333335
exercise		1.8022148690000002	2.0439384830000003	2.142873254	2.728036879	4.567116335	3.27925543	2.760572541666667
yellow								0.0
regina spektor			1.052938006			1.6646498790000002		1.3587939425000002
chapstick		1.060126393		1.240610831	1.218615458	1.195133246		1.1786214819999998
rooney		1.113132713						1.113132713
smut		1.073377973						1.073377973
the bled		1.099881133					1.311702172	1.2057916524999999
thunder		1.457673791	1.176813066	1.691742043	2.728036879	1.685991544	2.7426499960000004	1.9138178865000002
edgar allen poe		1.245648512	2.229751073	2.030090451	2.68649317	2.454291488	2.802272822	2.2414245859999995
polka dots		1.56368643	1.176813066	1.015045225	1.3570944880000002	1.3658665669999999	2.5637815180000003	1.5070478823333335
pocky		1.073377973					1.1328336940000001	1.1031058335
adam sandler		1.099881133					1.1030222809999999	1.1014517069999998
law		1.139635873		1.240610831		1.0884249209999999		1.156223875
lace		1.2323969320000001	1.176813066	1.127828028	2.312599791	1.771358204	2.38491304	1.6676515101666667
reggae		1.285403252					1.1030222809999999	1.1942127665
irony		1.49742853		1.015045225				1.2562368775000001
enya		1.298654832		1.015045225	1.066288526	1.152449916		1.13310962475
sensuality		1.55043485			1.190919653			1.3706772515
superman								0.0
texas				1.4661764369999999				1.4661764369999999
listening		1.56368643	1.424563185	2.706787269	2.326447694	1.579283218	2.0569874969999997	1.9429592155000002
compassion		1.020371653	1.114875536	2.706787269	1.204767556	1.024399925	1.1626451070000001	1.3723078410000003
trapt		1.656447489	1.982000953	2.36843886	2.8803638119999997	1.984774856	4.4120891239999995	2.5473525156666663
rollerblading		1.245648512						1.245648512
best friends		1.285403252	1.362625655		1.107832235		1.49057065	1.311607948
doodling		1.139635873	1.052938006	1.240610831		1.0884249209999999		1.13040240775
breaking benjamin		1.060126393	1.672313304	1.240610831	1.7586836730000002	2.304899832	3.249444017	1.8810130083333334
bookstores			1.114875536	1.015045225				1.0649603805
marching band		1.3119064120000001		1.57895924	1.315550779	1.259158242	1.6098163019999998	1.415078195
jack off jill		3.0743665410000003	5.1408149739999995	6.428619764	9.111920136	7.3415328010000005	7.780778793	6.479672168166665
dr. pepper				1.9173076480000002	1.163223847		1.341513585	1.4740150266666667
electronics								0.0
bleeding through		1.113132713			1.495573517		1.6992505409999998	1.4359855903333332
mac		1.192642192					1.013588042	1.1031151170000002
peaches		1.219145352			1.03859272			1.128869036
raves		1.815466448	1.114875536	1.3533936340000001	2.728036879	1.942091525	1.6992505409999998	1.7755190938333332
dorks		1.49742853	1.548438245	1.127828028	1.64790045	1.3445249019999999	1.78868478	1.4924674891666667
oldies		1.060126393					1.043399455	1.0517629240000002
battle royale								0.0
nickelback		1.060126393	1.300688125	1.691742043	1.4817256140000001	2.027458186	2.08679891	1.6080898785000002
bisexual		1.49742853	2.477501192	5.075226129	4.362089426	5.655541256	4.740014667	3.9679668666666665
gamecube		1.205893772						1.205893772
les miserables		1.285403252		1.3533936340000001	1.093984332	1.237816576	1.1626451070000001	1.2266485802000002
democrats								0.0
cupcakes		1.152887453	1.362625655			1.429891562	1.013588042	1.239748178
amélie		1.417919051	1.052938006	1.240610831	1.287854973	1.04574159		1.2090128902
pedro the lion								0.0
chai								0.0
hanson		1.179390612	1.238750596		1.03859272	1.131108251	1.252079346	1.1679843049999998
mallrats		1.033623233						1.033623233
golf								0.0
insanity		1.788963289	3.15881402	4.73687772	5.580704885	5.100657963	5.455488579	4.303584409333333
blur		1.219145352		1.127828028				1.1734866899999998
damien rice		1.046874813	1.052938006	1.127828028				1.0758802823333333
existentialism		1.325157991	1.114875536	1.015045225	1.384790294	1.557941553		1.2795621198
prison break								0.0
secrets		1.6829506490000001	1.734250834	2.9323528739999998	3.461975735	3.969549712	5.425677166	3.2011261616666666
mudvayne		1.749208549	2.601376251	2.142873254	3.600454765	2.326241498	3.3985010819999997	2.6364425665
japanese culture						1.024399925		1.024399925
wit		1.285403252						1.285403252
turtles				1.127828028	1.149375944	1.195133246	1.043399455	1.12893416825
salvador dali		1.258900092	1.114875536		1.398638197		1.013588042	1.1965004667499999
pj harvey		1.364912731			1.315550779			1.340231755
rise against		1.007120073	1.486500715	1.4661764369999999	1.246311264	1.728674874	2.1464217359999997	1.5135341831666667
sylvia plath		1.987736987	2.849126371	5.7519229460000005	4.929853447	6.445182866000001	3.9351065160000003	4.3164881888333335
procrastinating		1.099881133	1.114875536			1.173791581		1.129516083333333
japanese food								0.0
chevelle		1.245648512	1.548438245	1.691742043	2.340295597	1.750016539	3.338878256	1.9858365319999998
goldfinger		1.298654832		2.030090451	1.4401819059999998		1.311702172	1.52015734025
relationships		1.3119064120000001	1.362625655	1.3533936340000001	1.523269323	2.262216502	1.550193476	1.560600833666667
kink		1.53718327			1.080136429			1.3086598495000001
tigers		1.325157991			1.190919653		1.1328336940000001	1.2163037793333336
boobs		1.53718327			1.814075285	1.536599888	1.341513585	1.557343007
antiques		1.205893772		1.127828028		1.237816576		1.190512792
mozart		1.2323969320000001		1.57895924			1.013588042	1.2749814046666668
kittie		2.199762266	3.778189318	2.9323528739999998	5.940750362	4.076258037	5.902659774	4.138328771833333
serial killers		1.64319591	2.9110639	2.706787269	4.029739756000001	4.524433005	3.338878256	3.1923496826666664
